timestamp,open,high,low,close,volume,amount
2026-06-02 00:00:00.000000,46386.0,46397.0,46375.0,46397.0,225,10436023.0
2026-06-02 00:01:00.000000,46397.0,46464.0,46397.0,46455.0,1433,66552587.0
2026-06-02 00:02:00.000000,46455.0,46458.0,46413.0,46429.0,296,13744787.0
2026-06-02 00:03:00.000000,46429.0,46434.0,46410.0,46415.0,170,7892034.0
2026-06-02 00:04:00.000000,46414.0,46433.0,46413.0,46426.0,105,4874308.0
2026-06-02 00:05:00.000000,46426.0,46438.0,46422.0,46423.0,115,5339441.0
2026-06-02 00:06:00.000000,46424.0,46434.0,46415.0,46416.0,98,4549375.0
2026-06-02 00:07:00.000000,46415.0,46424.0,46405.0,46418.0,145,6729913.0
2026-06-02 00:08:00.000000,46420.0,46440.0,46411.0,46425.0,160,7428030.0
2026-06-02 00:09:00.000000,46429.0,46434.0,46417.0,46419.0,84,3899788.0
2026-06-02 00:10:00.000000,46422.0,46440.0,46420.0,46431.0,96,4457574.0
2026-06-02 00:11:00.000000,46433.0,46439.0,46395.0,46413.0,201,9328662.0
2026-06-02 00:12:00.000000,46412.0,46415.0,46380.0,46396.0,343,15912214.0
2026-06-02 00:13:00.000000,46391.0,46397.0,46378.0,46390.0,283,13127382.0
2026-06-02 00:14:00.000000,46391.0,46413.0,46388.0,46411.0,187,8677214.0
2026-06-02 00:15:00.000000,46408.0,46413.0,46380.0,46381.0,149,6912950.0
2026-06-02 00:16:00.000000,46383.0,46391.0,46357.0,46360.0,440,20402981.0
2026-06-02 00:17:00.000000,46361.0,46380.0,46356.0,46357.0,261,12101983.0
2026-06-02 00:18:00.000000,46358.0,46368.0,46343.0,46348.0,468,21694116.0
2026-06-02 00:19:00.000000,46345.0,46373.0,46337.0,46367.0,429,19884404.0
2026-06-02 00:20:00.000000,46367.0,46399.0,46367.0,46394.0,298,13822642.0
2026-06-02 00:21:00.000000,46398.0,46409.0,46394.0,46400.0,193,8955285.0
2026-06-02 00:22:00.000000,46398.0,46403.0,46383.0,46396.0,140,6495113.0
2026-06-02 00:23:00.000000,46394.0,46395.0,46380.0,46391.0,105,4870694.0
2026-06-02 00:24:00.000000,46394.0,46407.0,46388.0,46406.0,126,5846259.0
2026-06-02 00:25:00.000000,46405.0,46429.0,46405.0,46426.0,250,11604767.0
2026-06-02 00:26:00.000000,46424.0,46432.0,46417.0,46417.0,155,7195785.0
2026-06-02 00:27:00.000000,46420.0,46432.0,46411.0,46421.0,93,4317308.0
2026-06-02 00:28:00.000000,46421.0,46424.0,46415.0,46420.0,71,3295812.0
2026-06-02 00:29:00.000000,46420.0,46425.0,46417.0,46419.0,64,2970899.0
2026-06-02 00:30:00.000000,46418.0,46443.0,46410.0,46437.0,324,15043625.0
2026-06-02 00:31:00.000000,46436.0,46454.0,46425.0,46426.0,367,17044352.0
2026-06-02 00:32:00.000000,46426.0,46430.0,46416.0,46428.0,91,4224421.0
2026-06-02 00:33:00.000000,46421.0,46447.0,46415.0,46423.0,209,9704317.0
2026-06-02 00:34:00.000000,46422.0,46446.0,46412.0,46417.0,99,4596119.0
