timestamp,open,high,low,close,volume,amount
2026-05-16 00:00:00.000000,40707.0,40723.0,40702.0,40720.0,439,17873925.0
2026-05-16 00:01:00.000000,40721.0,40735.0,40710.0,40727.0,449,18285370.0
2026-05-16 00:02:00.000000,40724.0,40736.0,40720.0,40736.0,208,8471498.0
2026-05-16 00:03:00.000000,40734.0,40743.0,40729.0,40737.0,193,7862220.0
2026-05-16 00:04:00.000000,40736.0,40745.0,40706.0,40713.0,334,13600911.0
2026-05-16 00:05:00.000000,40715.0,40728.0,40701.0,40724.0,239,9730112.0
2026-05-16 00:06:00.000000,40724.0,40741.0,40717.0,40736.0,160,6516944.0
2026-05-16 00:07:00.000000,40734.0,40738.0,40706.0,40708.0,147,5986211.0
2026-05-16 00:08:00.000000,40706.0,40725.0,40702.0,40724.0,189,7694552.0
2026-05-16 00:09:00.000000,40722.0,40742.0,40718.0,40734.0,207,8431279.0
2026-05-16 00:10:00.000000,40735.0,40749.0,40730.0,40741.0,217,8841003.0
2026-05-16 00:11:00.000000,40740.0,40755.0,40722.0,40723.0,276,11245258.0
2026-05-16 00:12:00.000000,40722.0,40730.0,40693.0,40707.0,313,12741122.0
2026-05-16 00:13:00.000000,40706.0,40711.0,40693.0,40700.0,193,7854853.0
2026-05-16 00:14:00.000000,40700.0,40709.0,40698.0,40705.0,121,4924989.0
2026-05-16 00:15:00.000000,40707.0,40722.0,40706.0,40720.0,141,5740823.0
2026-05-16 00:16:00.000000,40720.0,40723.0,40693.0,40698.0,201,8181796.0
2026-05-16 00:17:00.000000,40698.0,40705.0,40675.0,40686.0,278,11311045.0
2026-05-16 00:18:00.000000,40682.0,40695.0,40667.0,40692.0,215,8745823.0
2026-05-16 00:19:00.000000,40691.0,40702.0,40688.0,40697.0,185,7528930.0
2026-05-16 00:20:00.000000,40701.0,40711.0,40682.0,40691.0,125,5087470.0
2026-05-16 00:21:00.000000,40691.0,40714.0,40688.0,40714.0,120,4883882.0
2026-05-16 00:22:00.000000,40715.0,40733.0,40711.0,40715.0,258,10506483.0
2026-05-16 00:23:00.000000,40721.0,40737.0,40719.0,40734.0,163,6638976.0
2026-05-16 00:24:00.000000,40731.0,40735.0,40719.0,40732.0,149,6068375.0
2026-05-16 00:25:00.000000,40734.0,40749.0,40730.0,40744.0,212,8637048.0
2026-05-16 00:26:00.000000,40745.0,40768.0,40742.0,40759.0,373,15202711.0
2026-05-16 00:27:00.000000,40762.0,40764.0,40749.0,40755.0,165,6724988.0
2026-05-16 00:28:00.000000,40756.0,40772.0,40755.0,40763.0,141,5747678.0
2026-05-16 00:29:00.000000,40767.0,40780.0,40748.0,40751.0,267,10885405.0
2026-05-16 00:30:00.000000,40750.0,40770.0,40749.0,40770.0,125,5095170.0
2026-05-16 00:31:00.000000,40771.0,40788.0,40763.0,40770.0,256,10439076.0
2026-05-16 00:32:00.000000,40769.0,40783.0,40760.0,40771.0,106,4321991.0
2026-05-16 00:33:00.000000,40774.0,40782.0,40763.0,40772.0,99,4036609.0
2026-05-16 00:34:00.000000,40772.0,40777.0,40767.0,40772.0,83,3384060.0
2026-05-16 00:35:00.000000,40770.0,40787.0,40766.0,40777.0,141,5750137.0
2026-05-16 00:36:00.000000,40780.0,40780.0,40751.0,40759.0,147,5991951.0
2026-05-16 00:37:00.000000,40761.0,40781.0,40761.0,40764.0,128,5218696.0
2026-05-16 00:38:00.000000,40765.0,40776.0,40760.0,40774.0,99,4036141.0
2026-05-16 00:39:00.000000,40778.0,40778.0,40762.0,40763.0,57,2323953.0
2026-05-16 00:40:00.000000,40765.0,40790.0,40765.0,40788.0,118,4812300.0
2026-05-16 00:41:00.000000,40788.0,40796.0,40777.0,40779.0,210,8565171.0
2026-05-16 00:42:00.000000,40783.0,40787.0,40770.0,40771.0,68,2772996.0
2026-05-16 00:43:00.000000,40770.0,40790.0,40765.0,40780.0,80,3262426.0
2026-05-16 00:44:00.000000,40780.0,40792.0,40777.0,40777.0,58,2365631.0
2026-05-16 00:45:00.000000,40777.0,40804.0,40773.0,40803.0,221,9015788.0
2026-05-16 00:46:00.000000,40800.0,40813.0,40790.0,40803.0,316,12893841.0
2026-05-16 00:47:00.000000,40800.0,40805.0,40770.0,40770.0,172,7015817.0
2026-05-16 00:48:00.000000,40774.0,40799.0,40773.0,40797.0,80,3263005.0
2026-05-16 00:49:00.000000,40796.0,40799.0,40777.0,40777.0,53,2161869.0
2026-05-16 00:50:00.000000,40777.0,40783.0,40770.0,40773.0,117,4770839.0
2026-05-16 00:51:00.000000,40770.0,40784.0,40765.0,40768.0,123,5015490.0
2026-05-16 00:52:00.000000,40768.0,40780.0,40753.0,40756.0,193,7868332.0
2026-05-16 00:53:00.000000,40754.0,40762.0,40736.0,40745.0,317,12917636.0
2026-05-16 00:54:00.000000,40740.0,40744.0,40731.0,40732.0,189,7699052.0
2026-05-16 00:55:00.000000,40735.0,40735.0,40698.0,40715.0,446,18157576.0
2026-05-16 00:56:00.000000,40713.0,40737.0,40707.0,40737.0,165,6719179.0
2026-05-16 00:57:00.000000,40734.0,40751.0,40729.0,40751.0,115,4684979.0
2026-05-16 00:58:00.000000,40750.0,40755.0,40721.0,40728.0,193,7862377.0
2026-05-16 00:59:00.000000,40731.0,40733.0,40707.0,40711.0,130,5292833.0
2026-05-16 01:00:00.000000,40710.0,40730.0,40707.0,40727.0,74,3013054.0
2026-05-16 01:01:00.000000,40729.0,40730.0,40710.0,40722.0,155,6311417.0
2026-05-16 01:02:00.000000,40720.0,40740.0,40712.0,40735.0,113,4602521.0
2026-05-16 01:03:00.000000,40734.0,40751.0,40734.0,40745.0,129,5256011.0
2026-05-16 01:04:00.000000,40745.0,40745.0,40723.0,40729.0,86,3503069.0
2026-05-16 01:05:00.000000,40729.0,40745.0,40726.0,40743.0,56,2281315.0
2026-05-16 01:06:00.000000,40738.0,40753.0,40735.0,40753.0,71,2892872.0
2026-05-16 01:07:00.000000,40752.0,40772.0,40752.0,40765.0,246,10027928.0
2026-05-16 01:08:00.000000,40770.0,40773.0,40757.0,40759.0,103,4199093.0
2026-05-16 01:09:00.000000,40763.0,40771.0,40761.0,40765.0,43,1752987.0
2026-05-16 01:10:00.000000,40765.0,40771.0,40758.0,40768.0,60,2445805.0
2026-05-16 01:11:00.000000,40771.0,40785.0,40767.0,40775.0,143,5831189.0
2026-05-16 01:12:00.000000,40775.0,40782.0,40771.0,40777.0,96,3914796.0
2026-05-16 01:13:00.000000,40779.0,40782.0,40771.0,40780.0,82,3343783.0
2026-05-16 01:14:00.000000,40779.0,40780.0,40757.0,40766.0,71,2894302.0
2026-05-16 01:15:00.000000,40765.0,40785.0,40760.0,40783.0,91,3710486.0
2026-05-16 01:16:00.000000,40785.0,40788.0,40762.0,40767.0,89,3628850.0
2026-05-16 01:17:00.000000,40767.0,40772.0,40760.0,40760.0,63,2568223.0
2026-05-16 01:18:00.000000,40760.0,40769.0,40746.0,40760.0,134,5461396.0
2026-05-16 01:19:00.000000,40766.0,40777.0,40766.0,40773.0,41,1671641.0
2026-05-16 01:20:00.000000,40778.0,40780.0,40773.0,40779.0,64,2609736.0
2026-05-16 01:21:00.000000,40781.0,40793.0,40774.0,40788.0,96,3915373.0
2026-05-16 01:22:00.000000,40788.0,40794.0,40782.0,40788.0,140,5710401.0
2026-05-16 01:23:00.000000,40789.0,40816.0,40780.0,40815.0,298,12158328.0
