entry_price,min_points,stop_buffer,take_profit,require_external,max_hold_bars,fill_mode,slippage_ticks,split,n_trades,expected_nt,expected_r,total_pnl_nt,mdd_nt,win_rate,profit_factor,max_margin_nt
top,30.0,8.0,opposite_liquidity,False,10000,optimistic,1,is,2,-138.68380000000002,-1.7335475,-277.36760000000004,568.701,0.0,0.0,35050.0
top,30.0,8.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
top,30.0,8.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
top,30.0,8.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
top,30.0,8.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
top,30.0,8.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
top,30.0,8.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,2R,False,12,conservative,1,is,8,-155.52462500000001,-1.0164990311522717,-1244.1970000000001,1293.9056,0.125,0.1782359201725801,35050.0
ce,15.0,3.0,2R,False,12,optimistic,1,is,8,-155.52462500000001,-1.0164990311522717,-1244.1970000000001,1293.9056,0.125,0.1782359201725801,35050.0
ce,15.0,3.0,2R,False,24,conservative,1,is,8,-155.52462500000001,-1.0164990311522717,-1244.1970000000001,1293.9056,0.125,0.1782359201725801,35050.0
ce,15.0,3.0,2R,False,24,optimistic,1,is,8,-155.52462500000001,-1.0164990311522717,-1244.1970000000001,1293.9056,0.125,0.1782359201725801,35050.0
ce,15.0,3.0,2R,False,10000,conservative,1,is,8,-155.52462500000001,-1.0164990311522717,-1244.1970000000001,1293.9056,0.125,0.1782359201725801,35050.0
ce,15.0,3.0,2R,False,10000,optimistic,1,is,8,-155.52462500000001,-1.0164990311522717,-1244.1970000000001,1293.9056,0.125,0.1782359201725801,35050.0
ce,15.0,3.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,opposite_liquidity,False,12,conservative,1,is,8,-173.02497499999998,-1.1258762186522717,-1384.1997999999999,1384.1997999999999,0.125,0.08576722581367852,35050.0
ce,15.0,3.0,opposite_liquidity,False,12,optimistic,1,is,8,-173.02497499999998,-1.1258762186522717,-1384.1997999999999,1384.1997999999999,0.125,0.08576722581367852,35050.0
ce,15.0,3.0,opposite_liquidity,False,24,conservative,1,is,8,-173.02497499999998,-1.1258762186522717,-1384.1997999999999,1384.1997999999999,0.125,0.08576722581367852,35050.0
ce,15.0,3.0,opposite_liquidity,False,24,optimistic,1,is,8,-173.02497499999998,-1.1258762186522717,-1384.1997999999999,1384.1997999999999,0.125,0.08576722581367852,35050.0
ce,15.0,3.0,opposite_liquidity,False,10000,conservative,1,is,8,-173.02497499999998,-1.1258762186522717,-1384.1997999999999,1384.1997999999999,0.125,0.08576722581367852,35050.0
ce,15.0,3.0,opposite_liquidity,False,10000,optimistic,1,is,8,-173.02497499999998,-1.1258762186522717,-1384.1997999999999,1384.1997999999999,0.125,0.08576722581367852,35050.0
ce,15.0,3.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,3.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,2R,False,12,conservative,1,is,8,-168.02467499999997,-0.9680023608738786,-1344.1973999999998,1413.9063999999998,0.125,0.18733328117875475,35050.0
ce,15.0,5.0,2R,False,12,optimistic,1,is,8,-168.02467499999997,-0.9680023608738786,-1344.1973999999998,1413.9063999999998,0.125,0.18733328117875475,35050.0
ce,15.0,5.0,2R,False,24,conservative,1,is,8,-168.02467499999997,-0.9680023608738786,-1344.1973999999998,1413.9063999999998,0.125,0.18733328117875475,35050.0
ce,15.0,5.0,2R,False,24,optimistic,1,is,8,-168.02467499999997,-0.9680023608738786,-1344.1973999999998,1413.9063999999998,0.125,0.18733328117875475,35050.0
ce,15.0,5.0,2R,False,10000,conservative,1,is,8,-168.02467499999997,-0.9680023608738786,-1344.1973999999998,1413.9063999999998,0.125,0.18733328117875475,35050.0
ce,15.0,5.0,2R,False,10000,optimistic,1,is,8,-168.02467499999997,-0.9680023608738786,-1344.1973999999998,1413.9063999999998,0.125,0.18733328117875475,35050.0
ce,15.0,5.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,opposite_liquidity,False,12,conservative,1,is,8,-190.52512499999997,-1.0930048608738785,-1524.2009999999998,1524.2009999999998,0.125,0.07850779543684519,35050.0
ce,15.0,5.0,opposite_liquidity,False,12,optimistic,1,is,8,-190.52512499999997,-1.0930048608738785,-1524.2009999999998,1524.2009999999998,0.125,0.07850779543684519,35050.0
ce,15.0,5.0,opposite_liquidity,False,24,conservative,1,is,8,-190.52512499999997,-1.0930048608738785,-1524.2009999999998,1524.2009999999998,0.125,0.07850779543684519,35050.0
ce,15.0,5.0,opposite_liquidity,False,24,optimistic,1,is,8,-190.52512499999997,-1.0930048608738785,-1524.2009999999998,1524.2009999999998,0.125,0.07850779543684519,35050.0
ce,15.0,5.0,opposite_liquidity,False,10000,conservative,1,is,8,-190.52512499999997,-1.0930048608738785,-1524.2009999999998,1524.2009999999998,0.125,0.07850779543684519,35050.0
ce,15.0,5.0,opposite_liquidity,False,10000,optimistic,1,is,8,-190.52512499999997,-1.0930048608738785,-1524.2009999999998,1524.2009999999998,0.125,0.07850779543684519,35050.0
ce,15.0,5.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,5.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,2R,False,12,conservative,1,is,7,-266.2941714285715,-1.2970209668476027,-1864.0592000000001,1864.0592000000001,0.0,0.0,35050.0
ce,15.0,8.0,2R,False,12,optimistic,1,is,7,-266.2941714285715,-1.2970209668476027,-1864.0592000000001,1864.0592000000001,0.0,0.0,35050.0
ce,15.0,8.0,2R,False,24,conservative,1,is,7,-266.2941714285715,-1.2970209668476027,-1864.0592000000001,1864.0592000000001,0.0,0.0,35050.0
ce,15.0,8.0,2R,False,24,optimistic,1,is,7,-266.2941714285715,-1.2970209668476027,-1864.0592000000001,1864.0592000000001,0.0,0.0,35050.0
ce,15.0,8.0,2R,False,10000,conservative,1,is,7,-266.2941714285715,-1.2970209668476027,-1864.0592000000001,1864.0592000000001,0.0,0.0,35050.0
ce,15.0,8.0,2R,False,10000,optimistic,1,is,7,-266.2941714285715,-1.2970209668476027,-1864.0592000000001,1864.0592000000001,0.0,0.0,35050.0
ce,15.0,8.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,opposite_liquidity,False,12,conservative,1,is,8,-216.77535,-1.0575978698011763,-1734.2028,1734.2028,0.125,0.06966323816325147,35050.0
ce,15.0,8.0,opposite_liquidity,False,12,optimistic,1,is,8,-216.77535,-1.0575978698011763,-1734.2028,1734.2028,0.125,0.06966323816325147,35050.0
ce,15.0,8.0,opposite_liquidity,False,24,conservative,1,is,8,-216.77535,-1.0575978698011763,-1734.2028,1734.2028,0.125,0.06966323816325147,35050.0
ce,15.0,8.0,opposite_liquidity,False,24,optimistic,1,is,8,-216.77535,-1.0575978698011763,-1734.2028,1734.2028,0.125,0.06966323816325147,35050.0
ce,15.0,8.0,opposite_liquidity,False,10000,conservative,1,is,8,-216.77535,-1.0575978698011763,-1734.2028,1734.2028,0.125,0.06966323816325147,35050.0
ce,15.0,8.0,opposite_liquidity,False,10000,optimistic,1,is,8,-216.77535,-1.0575978698011763,-1734.2028,1734.2028,0.125,0.06966323816325147,35050.0
ce,15.0,8.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,15.0,8.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,2R,False,12,conservative,1,is,5,-141.38728,-0.7294713845755693,-706.9364,756.645,0.2,0.27626987672753645,35050.0
ce,20.0,3.0,2R,False,12,optimistic,1,is,5,-141.38728,-0.7294713845755693,-706.9364,756.645,0.2,0.27626987672753645,35050.0
ce,20.0,3.0,2R,False,24,conservative,1,is,5,-141.38728,-0.7294713845755693,-706.9364,756.645,0.2,0.27626987672753645,35050.0
ce,20.0,3.0,2R,False,24,optimistic,1,is,5,-141.38728,-0.7294713845755693,-706.9364,756.645,0.2,0.27626987672753645,35050.0
ce,20.0,3.0,2R,False,10000,conservative,1,is,5,-141.38728,-0.7294713845755693,-706.9364,756.645,0.2,0.27626987672753645,35050.0
ce,20.0,3.0,2R,False,10000,optimistic,1,is,5,-141.38728,-0.7294713845755693,-706.9364,756.645,0.2,0.27626987672753645,35050.0
ce,20.0,3.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,opposite_liquidity,False,12,conservative,1,is,5,-169.38784,-0.9044748845755693,-846.9392,846.9392,0.2,0.1329412212749525,35050.0
ce,20.0,3.0,opposite_liquidity,False,12,optimistic,1,is,5,-169.38784,-0.9044748845755693,-846.9392,846.9392,0.2,0.1329412212749525,35050.0
ce,20.0,3.0,opposite_liquidity,False,24,conservative,1,is,5,-169.38784,-0.9044748845755693,-846.9392,846.9392,0.2,0.1329412212749525,35050.0
ce,20.0,3.0,opposite_liquidity,False,24,optimistic,1,is,5,-169.38784,-0.9044748845755693,-846.9392,846.9392,0.2,0.1329412212749525,35050.0
ce,20.0,3.0,opposite_liquidity,False,10000,conservative,1,is,5,-169.38784,-0.9044748845755693,-846.9392,846.9392,0.2,0.1329412212749525,35050.0
ce,20.0,3.0,opposite_liquidity,False,10000,optimistic,1,is,5,-169.38784,-0.9044748845755693,-846.9392,846.9392,0.2,0.1329412212749525,35050.0
ce,20.0,3.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,3.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,2R,False,12,conservative,1,is,5,-149.38728,-0.6946241012077294,-746.9364,816.6454,0.2,0.29320690343002687,35050.0
ce,20.0,5.0,2R,False,12,optimistic,1,is,5,-149.38728,-0.6946241012077294,-746.9364,816.6454,0.2,0.29320690343002687,35050.0
ce,20.0,5.0,2R,False,24,conservative,1,is,5,-149.38728,-0.6946241012077294,-746.9364,816.6454,0.2,0.29320690343002687,35050.0
ce,20.0,5.0,2R,False,24,optimistic,1,is,5,-149.38728,-0.6946241012077294,-746.9364,816.6454,0.2,0.29320690343002687,35050.0
ce,20.0,5.0,2R,False,10000,conservative,1,is,5,-149.38728,-0.6946241012077294,-746.9364,816.6454,0.2,0.29320690343002687,35050.0
ce,20.0,5.0,2R,False,10000,optimistic,1,is,5,-149.38728,-0.6946241012077294,-746.9364,816.6454,0.2,0.29320690343002687,35050.0
ce,20.0,5.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,opposite_liquidity,False,12,conservative,1,is,5,-185.388,-0.8946281012077295,-926.94,926.94,0.2,0.12287740571409972,35050.0
ce,20.0,5.0,opposite_liquidity,False,12,optimistic,1,is,5,-185.388,-0.8946281012077295,-926.94,926.94,0.2,0.12287740571409972,35050.0
ce,20.0,5.0,opposite_liquidity,False,24,conservative,1,is,5,-185.388,-0.8946281012077295,-926.94,926.94,0.2,0.12287740571409972,35050.0
ce,20.0,5.0,opposite_liquidity,False,24,optimistic,1,is,5,-185.388,-0.8946281012077295,-926.94,926.94,0.2,0.12287740571409972,35050.0
ce,20.0,5.0,opposite_liquidity,False,10000,conservative,1,is,5,-185.388,-0.8946281012077295,-926.94,926.94,0.2,0.12287740571409972,35050.0
ce,20.0,5.0,opposite_liquidity,False,10000,optimistic,1,is,5,-185.388,-0.8946281012077295,-926.94,926.94,0.2,0.12287740571409972,35050.0
ce,20.0,5.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,5.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,2R,False,12,conservative,1,is,4,-294.19939999999997,-1.2584340714767688,-1176.7975999999999,1176.7975999999999,0.0,0.0,35050.0
ce,20.0,8.0,2R,False,12,optimistic,1,is,4,-294.19939999999997,-1.2584340714767688,-1176.7975999999999,1176.7975999999999,0.0,0.0,35050.0
ce,20.0,8.0,2R,False,24,conservative,1,is,4,-294.19939999999997,-1.2584340714767688,-1176.7975999999999,1176.7975999999999,0.0,0.0,35050.0
ce,20.0,8.0,2R,False,24,optimistic,1,is,4,-294.19939999999997,-1.2584340714767688,-1176.7975999999999,1176.7975999999999,0.0,0.0,35050.0
ce,20.0,8.0,2R,False,10000,conservative,1,is,4,-294.19939999999997,-1.2584340714767688,-1176.7975999999999,1176.7975999999999,0.0,0.0,35050.0
ce,20.0,8.0,2R,False,10000,optimistic,1,is,4,-294.19939999999997,-1.2584340714767688,-1176.7975999999999,1176.7975999999999,0.0,0.0,35050.0
ce,20.0,8.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,opposite_liquidity,False,12,conservative,1,is,5,-209.38824,-0.8830744952766532,-1046.9412,1046.9412,0.2,0.1103472678734219,35050.0
ce,20.0,8.0,opposite_liquidity,False,12,optimistic,1,is,5,-209.38824,-0.8830744952766532,-1046.9412,1046.9412,0.2,0.1103472678734219,35050.0
ce,20.0,8.0,opposite_liquidity,False,24,conservative,1,is,5,-209.38824,-0.8830744952766532,-1046.9412,1046.9412,0.2,0.1103472678734219,35050.0
ce,20.0,8.0,opposite_liquidity,False,24,optimistic,1,is,5,-209.38824,-0.8830744952766532,-1046.9412,1046.9412,0.2,0.1103472678734219,35050.0
ce,20.0,8.0,opposite_liquidity,False,10000,conservative,1,is,5,-209.38824,-0.8830744952766532,-1046.9412,1046.9412,0.2,0.1103472678734219,35050.0
ce,20.0,8.0,opposite_liquidity,False,10000,optimistic,1,is,5,-209.38824,-0.8830744952766532,-1046.9412,1046.9412,0.2,0.1103472678734219,35050.0
ce,20.0,8.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,20.0,8.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,2R,False,12,conservative,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,2R,False,12,optimistic,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,2R,False,24,conservative,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,2R,False,24,optimistic,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,2R,False,10000,conservative,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,2R,False,10000,optimistic,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,opposite_liquidity,False,12,conservative,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,opposite_liquidity,False,12,optimistic,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,opposite_liquidity,False,24,conservative,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,opposite_liquidity,False,24,optimistic,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,opposite_liquidity,False,10000,conservative,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,opposite_liquidity,False,10000,optimistic,1,is,2,-278.679,-1.2672785507246376,-557.358,557.358,0.0,0.0,35050.0
ce,30.0,3.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,3.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,2R,False,12,conservative,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,2R,False,12,optimistic,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,2R,False,24,conservative,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,2R,False,24,optimistic,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,2R,False,10000,conservative,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,2R,False,10000,optimistic,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,opposite_liquidity,False,12,conservative,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,opposite_liquidity,False,12,optimistic,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,opposite_liquidity,False,24,conservative,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,opposite_liquidity,False,24,optimistic,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,opposite_liquidity,False,10000,conservative,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,opposite_liquidity,False,10000,optimistic,1,is,2,-298.6794,-1.244925739130435,-597.3588,597.3588,0.0,0.0,35050.0
ce,30.0,5.0,opposite_liquidity,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,opposite_liquidity,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,opposite_liquidity,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,opposite_liquidity,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,opposite_liquidity,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,5.0,opposite_liquidity,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,8.0,2R,False,12,conservative,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
ce,30.0,8.0,2R,False,12,optimistic,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
ce,30.0,8.0,2R,False,24,conservative,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
ce,30.0,8.0,2R,False,24,optimistic,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
ce,30.0,8.0,2R,False,10000,conservative,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
ce,30.0,8.0,2R,False,10000,optimistic,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
ce,30.0,8.0,2R,True,12,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,8.0,2R,True,12,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,8.0,2R,True,24,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,8.0,2R,True,24,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,8.0,2R,True,10000,conservative,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,8.0,2R,True,10000,optimistic,1,is,0,,,0.0,0.0,0.0,inf,0.0
ce,30.0,8.0,opposite_liquidity,False,12,conservative,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
ce,30.0,8.0,opposite_liquidity,False,12,optimistic,1,is,2,-328.68,-1.2176342582417583,-657.36,657.36,0.0,0.0,35050.0
