timestamp,open,high,low,close,volume,amount
2026-05-29 00:00:00.000000,44742.0,44781.0,44736.0,44780.0,160,7161028.0
2026-05-29 00:01:00.000000,44781.0,44800.0,44781.0,44789.0,366,16393922.0
2026-05-29 00:02:00.000000,44787.0,44791.0,44770.0,44777.0,127,5687198.0
2026-05-29 00:03:00.000000,44778.0,44789.0,44770.0,44770.0,118,5283963.0
2026-05-29 00:04:00.000000,44770.0,44778.0,44750.0,44775.0,154,6893672.0
2026-05-29 00:05:00.000000,44774.0,44788.0,44766.0,44787.0,87,3895468.0
2026-05-29 00:06:00.000000,44787.0,44802.0,44781.0,44800.0,316,14154578.0
2026-05-29 00:07:00.000000,44800.0,44806.0,44790.0,44791.0,182,8153389.0
2026-05-29 00:08:00.000000,44791.0,44822.0,44791.0,44818.0,372,16669628.0
2026-05-29 00:09:00.000000,44820.0,44821.0,44792.0,44805.0,153,6854814.0
2026-05-29 00:10:00.000000,44808.0,44815.0,44798.0,44798.0,121,5421711.0
2026-05-29 00:11:00.000000,44801.0,44818.0,44801.0,44817.0,161,7214455.0
2026-05-29 00:12:00.000000,44813.0,44825.0,44810.0,44822.0,134,6005675.0
2026-05-29 00:13:00.000000,44823.0,44829.0,44801.0,44806.0,177,7931869.0
2026-05-29 00:14:00.000000,44803.0,44808.0,44794.0,44799.0,116,5196823.0
2026-05-29 00:15:00.000000,44798.0,44809.0,44796.0,44807.0,93,4166500.0
2026-05-29 00:16:00.000000,44808.0,44818.0,44796.0,44808.0,121,5421466.0
2026-05-29 00:17:00.000000,44809.0,44811.0,44800.0,44808.0,94,4211666.0
2026-05-29 00:18:00.000000,44813.0,44823.0,44803.0,44823.0,125,5601626.0
2026-05-29 00:19:00.000000,44823.0,44873.0,44823.0,44869.0,1689,75752632.0
2026-05-29 00:20:00.000000,44868.0,44870.0,44841.0,44867.0,294,13186980.0
2026-05-29 00:21:00.000000,44868.0,44876.0,44858.0,44868.0,305,13684218.0
2026-05-29 00:22:00.000000,44869.0,44873.0,44860.0,44860.0,216,9691152.0
2026-05-29 00:23:00.000000,44860.0,44860.0,44846.0,44849.0,184,8252807.0
2026-05-29 00:24:00.000000,44850.0,44873.0,44849.0,44870.0,124,5562779.0
2026-05-29 00:25:00.000000,44870.0,44894.0,44862.0,44878.0,541,24280756.0
2026-05-29 00:26:00.000000,44878.0,44879.0,44858.0,44859.0,215,9646779.0
2026-05-29 00:27:00.000000,44860.0,44875.0,44849.0,44871.0,236,10586546.0
2026-05-29 00:28:00.000000,44872.0,44883.0,44868.0,44868.0,160,7180027.0
2026-05-29 00:29:00.000000,44868.0,44872.0,44853.0,44863.0,104,4665560.0
2026-05-29 00:30:00.000000,44863.0,44872.0,44856.0,44857.0,86,3858223.0
2026-05-29 00:31:00.000000,44858.0,44865.0,44853.0,44859.0,104,4665373.0
2026-05-29 00:32:00.000000,44856.0,44858.0,44842.0,44846.0,167,7489950.0
2026-05-29 00:33:00.000000,44844.0,44846.0,44840.0,44843.0,160,7174678.0
2026-05-29 00:34:00.000000,44842.0,44853.0,44833.0,44835.0,200,8968233.0
2026-05-29 00:35:00.000000,44834.0,44849.0,44829.0,44848.0,134,6007918.0
2026-05-29 00:36:00.000000,44849.0,44855.0,44837.0,44851.0,103,4619402.0
2026-05-29 00:37:00.000000,44849.0,44849.0,44825.0,44827.0,122,5469346.0
2026-05-29 00:38:00.000000,44826.0,44845.0,44826.0,44840.0,88,3945651.0
2026-05-29 00:39:00.000000,44840.0,44858.0,44837.0,44850.0,126,5650866.0
2026-05-29 00:40:00.000000,44850.0,44860.0,44850.0,44853.0,70,3139922.0
2026-05-29 00:41:00.000000,44855.0,44863.0,44851.0,44860.0,103,4620350.0
2026-05-29 00:42:00.000000,44860.0,44877.0,44858.0,44877.0,176,7896829.0
2026-05-29 00:43:00.000000,44878.0,44878.0,44866.0,44871.0,104,4666798.0
2026-05-29 00:44:00.000000,44871.0,44875.0,44856.0,44856.0,83,3724122.0
2026-05-29 00:45:00.000000,44859.0,44869.0,44853.0,44869.0,82,3678507.0
2026-05-29 00:46:00.000000,44867.0,44869.0,44860.0,44864.0,69,3095679.0
2026-05-29 00:47:00.000000,44865.0,44871.0,44858.0,44871.0,124,5563164.0
2026-05-29 00:48:00.000000,44871.0,44874.0,44862.0,44865.0,55,2467762.0
2026-05-29 00:49:00.000000,44864.0,44864.0,44858.0,44860.0,58,2601865.0
2026-05-29 00:50:00.000000,44860.0,44860.0,44840.0,44846.0,127,5695658.0
2026-05-29 00:51:00.000000,44845.0,44859.0,44845.0,44853.0,80,3588291.0
2026-05-29 00:52:00.000000,44854.0,44856.0,44840.0,44840.0,105,4708888.0
2026-05-29 00:53:00.000000,44841.0,44844.0,44810.0,44811.0,268,12012286.0
2026-05-29 00:54:00.000000,44811.0,44826.0,44806.0,44812.0,169,7574061.0
2026-05-29 00:55:00.000000,44812.0,44821.0,44802.0,44804.0,183,8199865.0
2026-05-29 00:56:00.000000,44805.0,44832.0,44804.0,44832.0,185,8291218.0
2026-05-29 00:57:00.000000,44833.0,44842.0,44827.0,44836.0,110,4931853.0
2026-05-29 00:58:00.000000,44833.0,44840.0,44830.0,44839.0,63,2824545.0
2026-05-29 00:59:00.000000,44835.0,44845.0,44835.0,44845.0,79,3542513.0
2026-05-29 01:00:00.000000,44846.0,44865.0,44846.0,44860.0,147,6593810.0
2026-05-29 01:01:00.000000,44861.0,44877.0,44858.0,44862.0,237,10633515.0
2026-05-29 01:02:00.000000,44864.0,44871.0,44850.0,44850.0,116,5204067.0
2026-05-29 01:03:00.000000,44851.0,44854.0,44831.0,44836.0,109,4887497.0
2026-05-29 01:04:00.000000,44837.0,44850.0,44835.0,44845.0,69,3094256.0
2026-05-29 01:05:00.000000,44843.0,44843.0,44824.0,44826.0,97,4348773.0
2026-05-29 01:06:00.000000,44826.0,44830.0,44810.0,44822.0,172,7708777.0
2026-05-29 01:07:00.000000,44825.0,44834.0,44816.0,44822.0,111,4975306.0
