timestamp,open,high,low,close,volume,amount
2025-10-23 00:00:00.000000,27518.0,27518.0,27510.0,27515.0,112,3081495.0
2025-10-23 00:01:00.000000,27517.0,27528.0,27509.0,27510.0,159,4375229.0
2025-10-23 00:02:00.000000,27510.0,27519.0,27507.0,27508.0,124,3411391.0
2025-10-23 00:03:00.000000,27507.0,27507.0,27490.0,27494.0,351,9651462.0
2025-10-23 00:04:00.000000,27496.0,27503.0,27488.0,27502.0,212,5828654.0
2025-10-23 00:05:00.000000,27502.0,27509.0,27501.0,27503.0,136,3740669.0
2025-10-23 00:06:00.000000,27505.0,27507.0,27495.0,27505.0,106,2915080.0
2025-10-23 00:07:00.000000,27503.0,27516.0,27498.0,27508.0,140,3851422.0
2025-10-23 00:08:00.000000,27509.0,27514.0,27503.0,27511.0,73,2008248.0
2025-10-23 00:09:00.000000,27509.0,27511.0,27504.0,27511.0,54,1485401.0
2025-10-23 00:10:00.000000,27510.0,27512.0,27501.0,27505.0,42,1155273.0
2025-10-23 00:11:00.000000,27505.0,27507.0,27495.0,27496.0,106,2915009.0
2025-10-23 00:12:00.000000,27495.0,27495.0,27479.0,27487.0,436,11982898.0
2025-10-23 00:13:00.000000,27487.0,27502.0,27485.0,27501.0,111,3051850.0
2025-10-23 00:14:00.000000,27498.0,27503.0,27493.0,27495.0,67,1842432.0
2025-10-23 00:15:00.000000,27494.0,27500.0,27490.0,27491.0,60,1649631.0
2025-10-23 00:16:00.000000,27492.0,27492.0,27485.0,27488.0,82,2254032.0
2025-10-23 00:17:00.000000,27492.0,27512.0,27492.0,27512.0,105,2888105.0
2025-10-23 00:18:00.000000,27512.0,27514.0,27500.0,27505.0,100,2750777.0
2025-10-23 00:19:00.000000,27506.0,27506.0,27492.0,27499.0,81,2227473.0
2025-10-23 00:20:00.000000,27500.0,27502.0,27493.0,27494.0,43,1182347.0
2025-10-23 00:21:00.000000,27493.0,27496.0,27476.0,27477.0,235,6458415.0
2025-10-23 00:22:00.000000,27475.0,27480.0,27467.0,27469.0,288,7912056.0
2025-10-23 00:23:00.000000,27467.0,27473.0,27466.0,27470.0,178,4889352.0
2025-10-23 00:24:00.000000,27468.0,27472.0,27456.0,27458.0,329,9035052.0
2025-10-23 00:25:00.000000,27458.0,27472.0,27444.0,27471.0,1365,37470031.0
2025-10-23 00:26:00.000000,27470.0,27495.0,27470.0,27494.0,304,8354303.0
2025-10-23 00:27:00.000000,27490.0,27492.0,27482.0,27483.0,148,4068123.0
2025-10-23 00:28:00.000000,27483.0,27488.0,27478.0,27478.0,96,2638307.0
2025-10-23 00:29:00.000000,27480.0,27484.0,27476.0,27482.0,74,2033512.0
2025-10-23 00:30:00.000000,27483.0,27485.0,27480.0,27480.0,34,934377.0
2025-10-23 00:31:00.000000,27479.0,27498.0,27423.0,27430.0,1562,42866515.0
2025-10-23 00:32:00.000000,27432.0,27454.0,27419.0,27419.0,1055,28940404.0
2025-10-23 00:33:00.000000,27421.0,27427.0,27401.0,27405.0,1068,29274992.0
2025-10-23 00:34:00.000000,27404.0,27444.0,27398.0,27434.0,1103,30239126.0
2025-10-23 00:35:00.000000,27435.0,27451.0,27412.0,27451.0,409,11220375.0
2025-10-23 00:36:00.000000,27451.0,27463.0,27443.0,27459.0,429,11777811.0
2025-10-23 00:37:00.000000,27458.0,27462.0,27440.0,27456.0,309,8481876.0
2025-10-23 00:38:00.000000,27458.0,27466.0,27433.0,27443.0,315,8647282.0
2025-10-23 00:39:00.000000,27444.0,27458.0,27441.0,27443.0,130,3568233.0
2025-10-23 00:40:00.000000,27442.0,27457.0,27440.0,27445.0,114,3129322.0
2025-10-23 00:41:00.000000,27448.0,27455.0,27441.0,27452.0,136,3733010.0
2025-10-23 00:42:00.000000,27452.0,27482.0,27452.0,27477.0,368,10108706.0
2025-10-23 00:43:00.000000,27478.0,27478.0,27456.0,27458.0,172,4723754.0
2025-10-23 00:44:00.000000,27457.0,27462.0,27446.0,27455.0,145,3980961.0
2025-10-23 00:45:00.000000,27459.0,27470.0,27456.0,27464.0,102,2801455.0
2025-10-23 00:46:00.000000,27465.0,27484.0,27458.0,27480.0,228,6264463.0
2025-10-23 00:47:00.000000,27481.0,27481.0,27468.0,27469.0,111,3049692.0
2025-10-23 00:48:00.000000,27469.0,27476.0,27465.0,27467.0,114,3131606.0
2025-10-23 00:49:00.000000,27470.0,27470.0,27450.0,27453.0,165,4530374.0
2025-10-23 00:50:00.000000,27452.0,27459.0,27440.0,27447.0,142,3897572.0
2025-10-23 00:51:00.000000,27449.0,27460.0,27435.0,27460.0,192,5270012.0
2025-10-23 00:52:00.000000,27461.0,27461.0,27440.0,27442.0,105,2881737.0
2025-10-23 00:53:00.000000,27440.0,27468.0,27440.0,27465.0,136,3733961.0
2025-10-23 00:54:00.000000,27466.0,27469.0,27457.0,27466.0,100,2746396.0
2025-10-23 00:55:00.000000,27465.0,27475.0,27465.0,27475.0,97,2664659.0
2025-10-23 00:56:00.000000,27473.0,27485.0,27458.0,27472.0,239,6566962.0
2025-10-23 00:57:00.000000,27472.0,27479.0,27464.0,27469.0,93,2554695.0
2025-10-23 00:58:00.000000,27470.0,27481.0,27468.0,27480.0,52,1428793.0
2025-10-23 00:59:00.000000,27480.0,27484.0,27468.0,27475.0,117,3214962.0
2025-10-23 01:00:00.000000,27475.0,27478.0,27456.0,27462.0,86,2361844.0
2025-10-23 01:01:00.000000,27463.0,27464.0,27450.0,27459.0,256,7028967.0
2025-10-23 01:02:00.000000,27460.0,27468.0,27448.0,27450.0,150,4118366.0
2025-10-23 01:03:00.000000,27447.0,27451.0,27438.0,27449.0,148,4061824.0
2025-10-23 01:04:00.000000,27449.0,27450.0,27443.0,27443.0,92,2525110.0
2025-10-23 01:05:00.000000,27442.0,27444.0,27432.0,27443.0,162,4444723.0
2025-10-23 01:06:00.000000,27442.0,27445.0,27435.0,27442.0,99,2716531.0
2025-10-23 01:07:00.000000,27445.0,27449.0,27437.0,27439.0,62,1701417.0
2025-10-23 01:08:00.000000,27443.0,27445.0,27438.0,27441.0,58,1591588.0
2025-10-23 01:09:00.000000,27441.0,27455.0,27441.0,27446.0,64,1756637.0
2025-10-23 01:10:00.000000,27446.0,27464.0,27439.0,27464.0,65,1784387.0
2025-10-23 01:11:00.000000,27461.0,27464.0,27442.0,27453.0,109,2992268.0
2025-10-23 01:12:00.000000,27453.0,27457.0,27450.0,27450.0,55,1509964.0
2025-10-23 01:13:00.000000,27448.0,27452.0,27436.0,27440.0,96,2634463.0
2025-10-23 01:14:00.000000,27438.0,27442.0,27432.0,27436.0,95,2606430.0
