day,entry_mode,exit_mode,entry_ts,entry_px,atr,net,gross,exit_reason,wash_label,w15,w30,w60,dip_depth,mfe,mae,br,delta_br,sell_ratio,vol_shrink,drive_high,drive_low,open_0845
2025-04-02,flow_turn,sealed,1743558300,21314.0,26.0,6.0,11.0,horizon,momentum_clean,11.0,-101.0,-48.0,46.0,18.0,127.0,0.8,0.1333,0.4286,False,21358.0,21242.0,21270.0
2025-04-02,flow_turn,wash_struct,1743558300,21314.0,26.0,6.0,11.0,horizon,momentum_clean,11.0,-101.0,-48.0,46.0,18.0,127.0,0.8,0.1333,0.4286,False,21358.0,21242.0,21270.0
2025-04-02,flow_turn,drive_low_struct,1743558300,21314.0,26.0,6.0,11.0,horizon,momentum_clean,11.0,-101.0,-48.0,46.0,18.0,127.0,0.8,0.1333,0.4286,False,21358.0,21242.0,21270.0
2025-04-02,flow_turn,flow_bailout,1743558300,21314.0,26.0,6.0,11.0,horizon,momentum_clean,11.0,-101.0,-48.0,46.0,18.0,127.0,0.8,0.1333,0.4286,False,21358.0,21242.0,21270.0
2025-04-02,flow_turn,momentum_tail,1743558300,21314.0,26.0,-106.0,-101.0,horizon,momentum_clean,11.0,-101.0,-48.0,46.0,18.0,127.0,0.8,0.1333,0.4286,False,21358.0,21242.0,21270.0
2025-04-02,flow_turn,momentum_tail_trail,1743558300,21314.0,26.0,-106.0,-101.0,horizon,momentum_clean,11.0,-101.0,-48.0,46.0,18.0,127.0,0.8,0.1333,0.4286,False,21358.0,21242.0,21270.0
2025-04-11,p0,sealed,1744336628,19083.0,66.57,-88.21,-83.21,stop_loss,momentum_clean,-50.0,183.0,77.0,155.0,231.0,144.0,0.6811,0.0007,0.278,False,19082.0,18656.0,18561.0
2025-04-11,p0,wash_struct,1744336628,19083.0,66.57,-55.0,-50.0,horizon,momentum_clean,-50.0,183.0,77.0,155.0,231.0,144.0,0.6811,0.0007,0.278,False,19082.0,18656.0,18561.0
2025-04-11,p0,drive_low_struct,1744336628,19083.0,66.57,-55.0,-50.0,horizon,momentum_clean,-50.0,183.0,77.0,155.0,231.0,144.0,0.6811,0.0007,0.278,False,19082.0,18656.0,18561.0
2025-04-11,p0,flow_bailout,1744336628,19083.0,66.57,-47.0,-42.0,flow_bailout_e1,momentum_clean,-50.0,183.0,77.0,155.0,231.0,144.0,0.6811,0.0007,0.278,False,19082.0,18656.0,18561.0
2025-04-11,p0,momentum_tail,1744336628,19083.0,66.57,100.06,105.06,trail_stop,momentum_clean,-50.0,183.0,77.0,155.0,231.0,144.0,0.6811,0.0007,0.278,False,19082.0,18656.0,18561.0
2025-04-11,p0,momentum_tail_trail,1744336628,19083.0,66.57,100.06,105.06,trail_stop,momentum_clean,-50.0,183.0,77.0,155.0,231.0,144.0,0.6811,0.0007,0.278,False,19082.0,18656.0,18561.0
2025-04-15,flow_turn,sealed,1744681500,19629.0,33.57,21.0,26.0,horizon,momentum_clean,26.0,100.0,129.0,37.0,138.0,23.0,0.5556,0.127,0.2958,True,19662.0,19572.0,19583.0
2025-04-15,flow_turn,wash_struct,1744681500,19629.0,33.57,21.0,26.0,horizon,momentum_clean,26.0,100.0,129.0,37.0,138.0,23.0,0.5556,0.127,0.2958,True,19662.0,19572.0,19583.0
2025-04-15,flow_turn,drive_low_struct,1744681500,19629.0,33.57,21.0,26.0,horizon,momentum_clean,26.0,100.0,129.0,37.0,138.0,23.0,0.5556,0.127,0.2958,True,19662.0,19572.0,19583.0
2025-04-15,flow_turn,flow_bailout,1744681500,19629.0,33.57,-18.0,-13.0,flow_bailout_e1,momentum_clean,26.0,100.0,129.0,37.0,138.0,23.0,0.5556,0.127,0.2958,True,19662.0,19572.0,19583.0
2025-04-15,flow_turn,momentum_tail,1744681500,19629.0,33.57,95.71,100.71,take_profit,momentum_clean,26.0,100.0,129.0,37.0,138.0,23.0,0.5556,0.127,0.2958,True,19662.0,19572.0,19583.0
2025-04-15,flow_turn,momentum_tail_trail,1744681500,19629.0,33.57,75.86,80.86,trail_stop,momentum_clean,26.0,100.0,129.0,37.0,138.0,23.0,0.5556,0.127,0.2958,True,19662.0,19572.0,19583.0
2025-04-15,p0,sealed,1744682363,19663.0,33.57,70.0,75.0,horizon,momentum_clean,75.0,47.0,91.0,56.0,121.0,22.0,0.874,0.0145,0.0735,False,19662.0,19572.0,19583.0
2025-04-15,p0,wash_struct,1744682363,19663.0,33.57,70.0,75.0,horizon,momentum_clean,75.0,47.0,91.0,56.0,121.0,22.0,0.874,0.0145,0.0735,False,19662.0,19572.0,19583.0
2025-04-15,p0,drive_low_struct,1744682363,19663.0,33.57,70.0,75.0,horizon,momentum_clean,75.0,47.0,91.0,56.0,121.0,22.0,0.874,0.0145,0.0735,False,19662.0,19572.0,19583.0
2025-04-15,p0,flow_bailout,1744682363,19663.0,33.57,70.0,75.0,horizon,momentum_clean,75.0,47.0,91.0,56.0,121.0,22.0,0.874,0.0145,0.0735,False,19662.0,19572.0,19583.0
2025-04-15,p0,momentum_tail,1744682363,19663.0,33.57,55.86,60.86,trail_stop,momentum_clean,75.0,47.0,91.0,56.0,121.0,22.0,0.874,0.0145,0.0735,False,19662.0,19572.0,19583.0
2025-04-15,p0,momentum_tail_trail,1744682363,19663.0,33.57,55.86,60.86,trail_stop,momentum_clean,75.0,47.0,91.0,56.0,121.0,22.0,0.874,0.0145,0.0735,False,19662.0,19572.0,19583.0
2025-04-15,reclaim_br,sealed,1744682606,19664.0,33.57,54.86,59.86,trail_stop,momentum_clean,63.0,62.0,96.0,56.0,120.0,8.0,0.6739,0.2018,0.3261,False,19662.0,19572.0,19583.0
2025-04-15,reclaim_br,wash_struct,1744682606,19664.0,33.57,54.86,59.86,trail_stop,momentum_clean,63.0,62.0,96.0,56.0,120.0,8.0,0.6739,0.2018,0.3261,False,19662.0,19572.0,19583.0
2025-04-15,reclaim_br,drive_low_struct,1744682606,19664.0,33.57,54.86,59.86,trail_stop,momentum_clean,63.0,62.0,96.0,56.0,120.0,8.0,0.6739,0.2018,0.3261,False,19662.0,19572.0,19583.0
2025-04-15,reclaim_br,flow_bailout,1744682606,19664.0,33.57,54.86,59.86,trail_stop,momentum_clean,63.0,62.0,96.0,56.0,120.0,8.0,0.6739,0.2018,0.3261,False,19662.0,19572.0,19583.0
2025-04-15,reclaim_br,momentum_tail,1744682606,19664.0,33.57,54.86,59.86,trail_stop,momentum_clean,63.0,62.0,96.0,56.0,120.0,8.0,0.6739,0.2018,0.3261,False,19662.0,19572.0,19583.0
2025-04-15,reclaim_br,momentum_tail_trail,1744682606,19664.0,33.57,54.86,59.86,trail_stop,momentum_clean,63.0,62.0,96.0,56.0,120.0,8.0,0.6739,0.2018,0.3261,False,19662.0,19572.0,19583.0
2025-04-23,flow_turn,sealed,1745372773,19387.0,30.0,-42.5,-37.5,stop_loss,momentum_clean,-12.0,26.0,117.0,71.0,130.0,46.0,0.6727,0.1448,0.3451,False,19449.0,19348.0,19240.0
2025-04-23,flow_turn,wash_struct,1745372773,19387.0,30.0,-17.0,-12.0,horizon,momentum_clean,-12.0,26.0,117.0,71.0,130.0,46.0,0.6727,0.1448,0.3451,False,19449.0,19348.0,19240.0
2025-04-23,flow_turn,drive_low_struct,1745372773,19387.0,30.0,-46.0,-41.0,stop_loss,momentum_clean,-12.0,26.0,117.0,71.0,130.0,46.0,0.6727,0.1448,0.3451,False,19449.0,19348.0,19240.0
2025-04-23,flow_turn,flow_bailout,1745372773,19387.0,30.0,-46.0,-41.0,stop_loss,momentum_clean,-12.0,26.0,117.0,71.0,130.0,46.0,0.6727,0.1448,0.3451,False,19449.0,19348.0,19240.0
2025-04-23,flow_turn,momentum_tail,1745372773,19387.0,30.0,38.0,43.0,trail_stop,momentum_clean,-12.0,26.0,117.0,71.0,130.0,46.0,0.6727,0.1448,0.3451,False,19449.0,19348.0,19240.0
2025-04-23,flow_turn,momentum_tail_trail,1745372773,19387.0,30.0,38.0,43.0,trail_stop,momentum_clean,-12.0,26.0,117.0,71.0,130.0,46.0,0.6727,0.1448,0.3451,False,19449.0,19348.0,19240.0
2025-04-23,p0,sealed,1745375126,19450.0,30.0,58.0,63.0,horizon,momentum_clean,63.0,44.0,54.0,108.0,76.0,7.0,0.8149,0.0005,0.1467,False,19449.0,19348.0,19240.0
2025-04-23,p0,wash_struct,1745375126,19450.0,30.0,58.0,63.0,horizon,momentum_clean,63.0,44.0,54.0,108.0,76.0,7.0,0.8149,0.0005,0.1467,False,19449.0,19348.0,19240.0
2025-04-23,p0,drive_low_struct,1745375126,19450.0,30.0,58.0,63.0,horizon,momentum_clean,63.0,44.0,54.0,108.0,76.0,7.0,0.8149,0.0005,0.1467,False,19449.0,19348.0,19240.0
2025-04-23,p0,flow_bailout,1745375126,19450.0,30.0,58.0,63.0,horizon,momentum_clean,63.0,44.0,54.0,108.0,76.0,7.0,0.8149,0.0005,0.1467,False,19449.0,19348.0,19240.0
2025-04-23,p0,momentum_tail,1745375126,19450.0,30.0,44.0,49.0,trail_stop,momentum_clean,63.0,44.0,54.0,108.0,76.0,7.0,0.8149,0.0005,0.1467,False,19449.0,19348.0,19240.0
2025-04-23,p0,momentum_tail_trail,1745375126,19450.0,30.0,44.0,49.0,trail_stop,momentum_clean,63.0,44.0,54.0,108.0,76.0,7.0,0.8149,0.0005,0.1467,False,19449.0,19348.0,19240.0
2025-04-25,flow_turn,sealed,1745546600,19943.0,26.5,-1.0,4.0,horizon,momentum_clean,4.0,-44.0,-77.0,82.0,21.0,90.0,0.6471,0.1376,0.3488,False,19977.0,19878.0,19980.0
2025-04-25,flow_turn,wash_struct,1745546600,19943.0,26.5,-1.0,4.0,horizon,momentum_clean,4.0,-44.0,-77.0,82.0,21.0,90.0,0.6471,0.1376,0.3488,False,19977.0,19878.0,19980.0
2025-04-25,flow_turn,drive_low_struct,1745546600,19943.0,26.5,-1.0,4.0,horizon,momentum_clean,4.0,-44.0,-77.0,82.0,21.0,90.0,0.6471,0.1376,0.3488,False,19977.0,19878.0,19980.0
2025-04-25,flow_turn,flow_bailout,1745546600,19943.0,26.5,-1.0,4.0,horizon,momentum_clean,4.0,-44.0,-77.0,82.0,21.0,90.0,0.6471,0.1376,0.3488,False,19977.0,19878.0,19980.0
2025-04-25,flow_turn,momentum_tail,1745546600,19943.0,26.5,-55.0,-50.0,stop_loss,momentum_clean,4.0,-44.0,-77.0,82.0,21.0,90.0,0.6471,0.1376,0.3488,False,19977.0,19878.0,19980.0
2025-04-25,flow_turn,momentum_tail_trail,1745546600,19943.0,26.5,-55.0,-50.0,stop_loss,momentum_clean,4.0,-44.0,-77.0,82.0,21.0,90.0,0.6471,0.1376,0.3488,False,19977.0,19878.0,19980.0
2025-04-28,p0,sealed,1745804765,20044.0,25.0,-36.25,-31.25,stop_loss,wash_real,-51.0,-38.0,-59.0,18.0,8.0,89.0,0.8414,0.013,0.1261,False,20043.0,19980.0,19971.0
2025-04-28,p0,wash_struct,1745804765,20044.0,25.0,-56.0,-51.0,horizon,wash_real,-51.0,-38.0,-59.0,18.0,8.0,89.0,0.8414,0.013,0.1261,False,20043.0,19980.0,19971.0
2025-04-28,p0,drive_low_struct,1745804765,20044.0,25.0,-56.0,-51.0,horizon,wash_real,-51.0,-38.0,-59.0,18.0,8.0,89.0,0.8414,0.013,0.1261,False,20043.0,19980.0,19971.0
2025-04-28,p0,flow_bailout,1745804765,20044.0,25.0,-24.0,-19.0,flow_bailout_e1,wash_real,-51.0,-38.0,-59.0,18.0,8.0,89.0,0.8414,0.013,0.1261,False,20043.0,19980.0,19971.0
2025-04-28,p0,momentum_tail,1745804765,20044.0,25.0,-43.0,-38.0,horizon,wash_real,-51.0,-38.0,-59.0,18.0,8.0,89.0,0.8414,0.013,0.1261,False,20043.0,19980.0,19971.0
2025-04-28,p0,momentum_tail_trail,1745804765,20044.0,25.0,-43.0,-38.0,horizon,wash_real,-51.0,-38.0,-59.0,18.0,8.0,89.0,0.8414,0.013,0.1261,False,20043.0,19980.0,19971.0
2025-04-28,flow_turn,sealed,1745805411,19998.0,25.0,15.0,20.0,horizon,momentum_clean,20.0,10.0,-48.0,61.0,25.0,48.0,0.6154,0.2005,0.3846,False,20043.0,19980.0,19971.0
2025-04-28,flow_turn,wash_struct,1745805411,19998.0,25.0,15.0,20.0,horizon,momentum_clean,20.0,10.0,-48.0,61.0,25.0,48.0,0.6154,0.2005,0.3846,False,20043.0,19980.0,19971.0
2025-04-28,flow_turn,drive_low_struct,1745805411,19998.0,25.0,-25.0,-20.0,stop_loss,momentum_clean,20.0,10.0,-48.0,61.0,25.0,48.0,0.6154,0.2005,0.3846,False,20043.0,19980.0,19971.0
2025-04-28,flow_turn,flow_bailout,1745805411,19998.0,25.0,-18.0,-13.0,flow_bailout_e1,momentum_clean,20.0,10.0,-48.0,61.0,25.0,48.0,0.6154,0.2005,0.3846,False,20043.0,19980.0,19971.0
2025-04-28,flow_turn,momentum_tail,1745805411,19998.0,25.0,5.0,10.0,horizon,momentum_clean,20.0,10.0,-48.0,61.0,25.0,48.0,0.6154,0.2005,0.3846,False,20043.0,19980.0,19971.0
2025-04-28,flow_turn,momentum_tail_trail,1745805411,19998.0,25.0,5.0,10.0,horizon,momentum_clean,20.0,10.0,-48.0,61.0,25.0,48.0,0.6154,0.2005,0.3846,False,20043.0,19980.0,19971.0
2025-05-02,flow_turn,sealed,1746150554,20516.0,25.0,28.0,33.0,horizon,momentum_clean,33.0,71.0,116.0,85.0,129.0,26.0,0.6557,0.1453,0.3443,True,20580.0,20482.0,20472.0
2025-05-02,flow_turn,wash_struct,1746150554,20516.0,25.0,28.0,33.0,horizon,momentum_clean,33.0,71.0,116.0,85.0,129.0,26.0,0.6557,0.1453,0.3443,True,20580.0,20482.0,20472.0
2025-05-02,flow_turn,drive_low_struct,1746150554,20516.0,25.0,28.0,33.0,horizon,momentum_clean,33.0,71.0,116.0,85.0,129.0,26.0,0.6557,0.1453,0.3443,True,20580.0,20482.0,20472.0
2025-05-02,flow_turn,flow_bailout,1746150554,20516.0,25.0,28.0,33.0,horizon,momentum_clean,33.0,71.0,116.0,85.0,129.0,26.0,0.6557,0.1453,0.3443,True,20580.0,20482.0,20472.0
2025-05-02,flow_turn,momentum_tail,1746150554,20516.0,25.0,32.0,37.0,trail_stop,momentum_clean,33.0,71.0,116.0,85.0,129.0,26.0,0.6557,0.1453,0.3443,True,20580.0,20482.0,20472.0
2025-05-02,flow_turn,momentum_tail_trail,1746150554,20516.0,25.0,32.0,37.0,trail_stop,momentum_clean,33.0,71.0,116.0,85.0,129.0,26.0,0.6557,0.1453,0.3443,True,20580.0,20482.0,20472.0
2025-05-02,p0,sealed,1746151734,20581.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,0.0,40.0,44.0,90.0,64.0,37.0,0.9294,0.001,0.0498,False,20580.0,20482.0,20472.0
2025-05-02,p0,wash_struct,1746151734,20581.0,25.0,-5.0,0.0,horizon,momentum_clean,0.0,40.0,44.0,90.0,64.0,37.0,0.9294,0.001,0.0498,False,20580.0,20482.0,20472.0
2025-05-02,p0,drive_low_struct,1746151734,20581.0,25.0,-5.0,0.0,horizon,momentum_clean,0.0,40.0,44.0,90.0,64.0,37.0,0.9294,0.001,0.0498,False,20580.0,20482.0,20472.0
2025-05-02,p0,flow_bailout,1746151734,20581.0,25.0,-4.0,1.0,flow_bailout_e2,momentum_clean,0.0,40.0,44.0,90.0,64.0,37.0,0.9294,0.001,0.0498,False,20580.0,20482.0,20472.0
2025-05-02,p0,momentum_tail,1746151734,20581.0,25.0,35.0,40.0,horizon,momentum_clean,0.0,40.0,44.0,90.0,64.0,37.0,0.9294,0.001,0.0498,False,20580.0,20482.0,20472.0
2025-05-02,p0,momentum_tail_trail,1746151734,20581.0,25.0,35.0,40.0,horizon,momentum_clean,0.0,40.0,44.0,90.0,64.0,37.0,0.9294,0.001,0.0498,False,20580.0,20482.0,20472.0
2025-05-02,reclaim_br,sealed,1746152355,20588.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,23.0,44.0,45.0,90.0,57.0,44.0,0.8142,0.1375,0.1858,False,20580.0,20482.0,20472.0
2025-05-02,reclaim_br,wash_struct,1746152355,20588.0,25.0,18.0,23.0,horizon,momentum_clean,23.0,44.0,45.0,90.0,57.0,44.0,0.8142,0.1375,0.1858,False,20580.0,20482.0,20472.0
2025-05-02,reclaim_br,drive_low_struct,1746152355,20588.0,25.0,18.0,23.0,horizon,momentum_clean,23.0,44.0,45.0,90.0,57.0,44.0,0.8142,0.1375,0.1858,False,20580.0,20482.0,20472.0
2025-05-02,reclaim_br,flow_bailout,1746152355,20588.0,25.0,18.0,23.0,horizon,momentum_clean,23.0,44.0,45.0,90.0,57.0,44.0,0.8142,0.1375,0.1858,False,20580.0,20482.0,20472.0
2025-05-02,reclaim_br,momentum_tail,1746152355,20588.0,25.0,37.0,42.0,trail_stop,momentum_clean,23.0,44.0,45.0,90.0,57.0,44.0,0.8142,0.1375,0.1858,False,20580.0,20482.0,20472.0
2025-05-02,reclaim_br,momentum_tail_trail,1746152355,20588.0,25.0,37.0,42.0,trail_stop,momentum_clean,23.0,44.0,45.0,90.0,57.0,44.0,0.8142,0.1375,0.1858,False,20580.0,20482.0,20472.0
2025-05-08,flow_turn,sealed,1746669610,20522.0,28.93,-5.0,0.0,horizon,momentum_clean,0.0,41.0,93.0,150.0,94.0,20.0,0.6987,0.122,0.3125,False,20650.0,20531.0,20476.0
2025-05-08,flow_turn,wash_struct,1746669610,20522.0,28.93,-5.0,0.0,horizon,momentum_clean,0.0,41.0,93.0,150.0,94.0,20.0,0.6987,0.122,0.3125,False,20650.0,20531.0,20476.0
2025-05-08,flow_turn,drive_low_struct,1746669610,20522.0,28.93,2.0,7.0,stop_loss,momentum_clean,0.0,41.0,93.0,150.0,94.0,20.0,0.6987,0.122,0.3125,False,20650.0,20531.0,20476.0
2025-05-08,flow_turn,flow_bailout,1746669610,20522.0,28.93,2.0,7.0,stop_loss,momentum_clean,0.0,41.0,93.0,150.0,94.0,20.0,0.6987,0.122,0.3125,False,20650.0,20531.0,20476.0
2025-05-08,flow_turn,momentum_tail,1746669610,20522.0,28.93,36.0,41.0,horizon,momentum_clean,0.0,41.0,93.0,150.0,94.0,20.0,0.6987,0.122,0.3125,False,20650.0,20531.0,20476.0
2025-05-08,flow_turn,momentum_tail_trail,1746669610,20522.0,28.93,36.0,41.0,horizon,momentum_clean,0.0,41.0,93.0,150.0,94.0,20.0,0.6987,0.122,0.3125,False,20650.0,20531.0,20476.0
2025-05-12,flow_turn,sealed,1747014300,21057.0,26.43,43.14,48.14,trail_stop,momentum_clean,50.0,63.0,46.0,70.0,76.0,1.0,0.6667,0.1667,0.4248,False,21126.0,21041.0,21002.0
2025-05-12,flow_turn,wash_struct,1747014300,21057.0,26.43,43.14,48.14,trail_stop,momentum_clean,50.0,63.0,46.0,70.0,76.0,1.0,0.6667,0.1667,0.4248,False,21126.0,21041.0,21002.0
2025-05-12,flow_turn,drive_low_struct,1747014300,21057.0,26.43,43.14,48.14,trail_stop,momentum_clean,50.0,63.0,46.0,70.0,76.0,1.0,0.6667,0.1667,0.4248,False,21126.0,21041.0,21002.0
2025-05-12,flow_turn,flow_bailout,1747014300,21057.0,26.43,43.14,48.14,trail_stop,momentum_clean,50.0,63.0,46.0,70.0,76.0,1.0,0.6667,0.1667,0.4248,False,21126.0,21041.0,21002.0
2025-05-12,flow_turn,momentum_tail,1747014300,21057.0,26.43,43.14,48.14,trail_stop,momentum_clean,50.0,63.0,46.0,70.0,76.0,1.0,0.6667,0.1667,0.4248,False,21126.0,21041.0,21002.0
2025-05-12,flow_turn,momentum_tail_trail,1747014300,21057.0,26.43,43.14,48.14,trail_stop,momentum_clean,50.0,63.0,46.0,70.0,76.0,1.0,0.6667,0.1667,0.4248,False,21126.0,21041.0,21002.0
2025-05-12,p0,sealed,1747015297,21127.0,26.43,-8.0,-3.0,horizon,wash_real,-3.0,-18.0,-51.0,70.0,6.0,62.0,0.8934,0.0007,0.1027,False,21126.0,21041.0,21002.0
2025-05-12,p0,wash_struct,1747015297,21127.0,26.43,-8.0,-3.0,horizon,wash_real,-3.0,-18.0,-51.0,70.0,6.0,62.0,0.8934,0.0007,0.1027,False,21126.0,21041.0,21002.0
2025-05-12,p0,drive_low_struct,1747015297,21127.0,26.43,-8.0,-3.0,horizon,wash_real,-3.0,-18.0,-51.0,70.0,6.0,62.0,0.8934,0.0007,0.1027,False,21126.0,21041.0,21002.0
2025-05-12,p0,flow_bailout,1747015297,21127.0,26.43,-22.0,-17.0,flow_bailout_e2,wash_real,-3.0,-18.0,-51.0,70.0,6.0,62.0,0.8934,0.0007,0.1027,False,21126.0,21041.0,21002.0
2025-05-12,p0,momentum_tail,1747015297,21127.0,26.43,-23.0,-18.0,horizon,wash_real,-3.0,-18.0,-51.0,70.0,6.0,62.0,0.8934,0.0007,0.1027,False,21126.0,21041.0,21002.0
2025-05-12,p0,momentum_tail_trail,1747015297,21127.0,26.43,-23.0,-18.0,horizon,wash_real,-3.0,-18.0,-51.0,70.0,6.0,62.0,0.8934,0.0007,0.1027,False,21126.0,21041.0,21002.0
2025-05-13,flow_turn,sealed,1747101739,21458.0,25.0,-5.0,0.0,breakeven,momentum_clean,-95.0,-122.0,-112.0,59.0,19.0,132.0,0.6154,0.1674,0.3846,True,21485.0,21411.0,21421.0
2025-05-13,flow_turn,wash_struct,1747101739,21458.0,25.0,-100.0,-95.0,horizon,momentum_clean,-95.0,-122.0,-112.0,59.0,19.0,132.0,0.6154,0.1674,0.3846,True,21485.0,21411.0,21421.0
2025-05-13,flow_turn,drive_low_struct,1747101739,21458.0,25.0,-54.0,-49.0,stop_loss,momentum_clean,-95.0,-122.0,-112.0,59.0,19.0,132.0,0.6154,0.1674,0.3846,True,21485.0,21411.0,21421.0
2025-05-13,flow_turn,flow_bailout,1747101739,21458.0,25.0,-54.0,-49.0,stop_loss,momentum_clean,-95.0,-122.0,-112.0,59.0,19.0,132.0,0.6154,0.1674,0.3846,True,21485.0,21411.0,21421.0
2025-05-13,flow_turn,momentum_tail,1747101739,21458.0,25.0,-127.0,-122.0,stop_loss,momentum_clean,-95.0,-122.0,-112.0,59.0,19.0,132.0,0.6154,0.1674,0.3846,True,21485.0,21411.0,21421.0
2025-05-13,flow_turn,momentum_tail_trail,1747101739,21458.0,25.0,-127.0,-122.0,stop_loss,momentum_clean,-95.0,-122.0,-112.0,59.0,19.0,132.0,0.6154,0.1674,0.3846,True,21485.0,21411.0,21421.0
2025-05-14,flow_turn,sealed,1747187179,21700.0,25.0,-36.25,-31.25,stop_loss,wash_real,-28.0,-15.0,-94.0,33.0,1.0,113.0,0.7123,0.1254,0.2838,False,21728.0,21624.0,21677.0
2025-05-14,flow_turn,wash_struct,1747187179,21700.0,25.0,-33.0,-28.0,horizon,wash_real,-28.0,-15.0,-94.0,33.0,1.0,113.0,0.7123,0.1254,0.2838,False,21728.0,21624.0,21677.0
2025-05-14,flow_turn,drive_low_struct,1747187179,21700.0,25.0,-33.0,-28.0,horizon,wash_real,-28.0,-15.0,-94.0,33.0,1.0,113.0,0.7123,0.1254,0.2838,False,21728.0,21624.0,21677.0
2025-05-14,flow_turn,flow_bailout,1747187179,21700.0,25.0,-33.0,-28.0,horizon,wash_real,-28.0,-15.0,-94.0,33.0,1.0,113.0,0.7123,0.1254,0.2838,False,21728.0,21624.0,21677.0
2025-05-14,flow_turn,momentum_tail,1747187179,21700.0,25.0,-20.0,-15.0,horizon,wash_real,-28.0,-15.0,-94.0,33.0,1.0,113.0,0.7123,0.1254,0.2838,False,21728.0,21624.0,21677.0
2025-05-14,flow_turn,momentum_tail_trail,1747187179,21700.0,25.0,-20.0,-15.0,horizon,wash_real,-28.0,-15.0,-94.0,33.0,1.0,113.0,0.7123,0.1254,0.2838,False,21728.0,21624.0,21677.0
2025-05-28,flow_turn,sealed,1748397083,21349.0,25.0,-36.25,-31.25,stop_loss,wash_real,-38.0,-65.0,-48.0,135.0,3.0,86.0,0.5663,0.2124,0.4186,False,21470.0,21346.0,21410.0
2025-05-28,flow_turn,wash_struct,1748397083,21349.0,25.0,-43.0,-38.0,horizon,wash_real,-38.0,-65.0,-48.0,135.0,3.0,86.0,0.5663,0.2124,0.4186,False,21470.0,21346.0,21410.0
2025-05-28,flow_turn,drive_low_struct,1748397083,21349.0,25.0,-10.0,-5.0,stop_loss,wash_real,-38.0,-65.0,-48.0,135.0,3.0,86.0,0.5663,0.2124,0.4186,False,21470.0,21346.0,21410.0
2025-05-28,flow_turn,flow_bailout,1748397083,21349.0,25.0,-10.0,-5.0,stop_loss,wash_real,-38.0,-65.0,-48.0,135.0,3.0,86.0,0.5663,0.2124,0.4186,False,21470.0,21346.0,21410.0
2025-05-28,flow_turn,momentum_tail,1748397083,21349.0,25.0,-70.0,-65.0,horizon,wash_real,-38.0,-65.0,-48.0,135.0,3.0,86.0,0.5663,0.2124,0.4186,False,21470.0,21346.0,21410.0
2025-05-28,flow_turn,momentum_tail_trail,1748397083,21349.0,25.0,-70.0,-65.0,horizon,wash_real,-38.0,-65.0,-48.0,135.0,3.0,86.0,0.5663,0.2124,0.4186,False,21470.0,21346.0,21410.0
2025-06-03,flow_turn,sealed,1748917688,21000.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,-33.0,2.0,-12.0,238.0,25.0,40.0,0.5702,0.1549,0.363,False,21219.0,21086.0,21035.0
2025-06-03,flow_turn,wash_struct,1748917688,21000.0,25.0,-26.0,-21.0,stop_loss,momentum_clean,-33.0,2.0,-12.0,238.0,25.0,40.0,0.5702,0.1549,0.363,False,21219.0,21086.0,21035.0
2025-06-03,flow_turn,drive_low_struct,1748917688,21000.0,25.0,79.0,84.0,stop_loss,momentum_clean,-33.0,2.0,-12.0,238.0,25.0,40.0,0.5702,0.1549,0.363,False,21219.0,21086.0,21035.0
2025-06-03,flow_turn,flow_bailout,1748917688,21000.0,25.0,79.0,84.0,stop_loss,momentum_clean,-33.0,2.0,-12.0,238.0,25.0,40.0,0.5702,0.1549,0.363,False,21219.0,21086.0,21035.0
2025-06-03,flow_turn,momentum_tail,1748917688,21000.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,-33.0,2.0,-12.0,238.0,25.0,40.0,0.5702,0.1549,0.363,False,21219.0,21086.0,21035.0
2025-06-03,flow_turn,momentum_tail_trail,1748917688,21000.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,-33.0,2.0,-12.0,238.0,25.0,40.0,0.5702,0.1549,0.363,False,21219.0,21086.0,21035.0
2025-06-04,flow_turn,sealed,1749001500,21433.0,25.0,-5.0,0.0,breakeven,momentum_clean,7.0,45.0,77.0,23.0,95.0,5.0,0.6667,0.1667,0.2614,False,21454.0,21338.0,21269.0
2025-06-04,flow_turn,wash_struct,1749001500,21433.0,25.0,2.0,7.0,horizon,momentum_clean,7.0,45.0,77.0,23.0,95.0,5.0,0.6667,0.1667,0.2614,False,21454.0,21338.0,21269.0
2025-06-04,flow_turn,drive_low_struct,1749001500,21433.0,25.0,2.0,7.0,horizon,momentum_clean,7.0,45.0,77.0,23.0,95.0,5.0,0.6667,0.1667,0.2614,False,21454.0,21338.0,21269.0
2025-06-04,flow_turn,flow_bailout,1749001500,21433.0,25.0,2.0,7.0,horizon,momentum_clean,7.0,45.0,77.0,23.0,95.0,5.0,0.6667,0.1667,0.2614,False,21454.0,21338.0,21269.0
2025-06-04,flow_turn,momentum_tail,1749001500,21433.0,25.0,30.0,35.0,trail_stop,momentum_clean,7.0,45.0,77.0,23.0,95.0,5.0,0.6667,0.1667,0.2614,False,21454.0,21338.0,21269.0
